in,out
0,3519
0,3537
0,3566
0,3583
0,3612
0,3631
0,3669
0,3686
0,3687
0,3710
0,3730
0,3731
0,3734
0,3772
0,3794
0,3797
0,3811
0,3832
0,3848
0,3889
0,4020
0,4028
0,4035
0,4061
0,4071
0,4076
0,4142
0,4166
0,4168
0,4180
0,4240
0,4306
0,4334
0,4382
0,4480
0,4491
0,4500
0,4529
0,4532
0,4550
0,4557
0,4580
0,4685
0,4759
0,4780
0,4845
0,4867
0,4872
0,4935
0,4944
0,4950
0,4959
0,4979
0,4995
0,4996
0,5073
0,5086
0,5091
0,5125
0,5126
0,5170
0,5188
0,5246
0,5275
0,5338
0,5341
0,5352
0,5422
0,5425
0,5458
0,5464
0,5474
0,5509
0,5570
0,5579
0,5595
0,5607
0,5610
0,5627
0,5677
0,5727
0,5729
0,5860
0,5902
0,5903
0,5916
0,5947
0,5950
0,6004
0,6036
0,6100
0,6114
0,6265
0,6368
0,6413
0,6442
0,6451
0,6613
0,6634
0,6646
0,6745
0,6752
0,6783
0,6806
0,6823
0,6833
0,6852
0,6861
0,6888
0,7016
0,7042
0,7098
0,7121
0,7180
0,7196
0,7204
0,7249
0,7256
0,7289
0,7302
0,7341
0,7412
0,7414
0,7426
0,7494
0,7561
0,7589
0,7694
0,7716
0,7794
0,7830
0,7920
0,7934
0,7943
0,7960
0,8064
0,8139
0,8270
0,8277
0,8325
0,8358
0,8433
0,8502
0,8542
0,8674
0,8701
0,8707
0,8732
0,8867
0,8888
0,8906
0,8956
0,9002
0,9019
0,9026
0,9163
0,9259
0,9300
0,9339
0,9377
0,9392
0,9469
0,9506
0,9549
0,9660
0,9711
0,9722
0,9773
0,9809
0,9843
0,9848
0,9959
0,9960
0,9970
1,2
1,3
1,4
1,6
1,7
1,8
1,9
1,10
1,12
1,16
1,17
1,20
1,22
1,23
1,24
1,25
1,26
1,29
1,30
1,34
1,36
1,41
1,51
1,59
1,66
1,77
1,80
1,82
1,83
1,95
1,98
1,99
1,100
1,102
1,107
1,109
1,110
1,116
1,118
1,119
1,121
1,122
1,130
1,132
1,141
1,153
1,160
1,163
1,165
1,172
1,174
1,176
1,182
1,183
1,191
1,199
1,202
1,204
1,210
1,215
1,216
1,221
1,222
1,240
1,255
1,262
1,267
1,281
1,282
1,286
1,288
1,290
1,292
1,293
1,300
1,302
1,310
1,313
1,330
1,334
1,338
1,343
1,393
1,409
1,444
1,453
1,477
1,488
1,491
1,506
1,507
1,513
1,518
1,532
1,547
1,549
1,591
1,624
1,634
1,636
1,640
1,644
1,648
1,650
1,663
1,687
1,745
1,746
1,747
1,748
1,750
1,751
1,754
1,757
1,764
1,779
1,785
1,810
1,811
1,840
1,841
1,862
1,866
1,882
1,905
1,912
1,920
1,922
1,931
1,934
1,935
1,949
1,950
1,960
1,964
1,973
1,983
1,1012
1,1095
1,1109
1,1157
1,1159
1,1183
1,1204
1,1207
1,1209
1,1215
1,1218
1,1250
1,1261
1,1275
1,1289
1,1321
1,1340
1,1350
1,1360
1,1371
1,1386
1,1407
1,1412
1,1414
1,1429
1,1431
1,1442
1,1449
1,1460
1,1469
1,1510
1,1525
1,1541
1,1544
1,1554
1,1590
1,1591
1,1600
1,1601
1,1642
1,1655
1,1667
1,1678
1,1685
1,1686
1,1693
1,1696
1,1702
1,1717
1,1783
1,1794
1,1821
1,1822
1,1824
1,1848
1,1878
1,1890
1,1934
1,1945
1,1958
1,1973
1,1986
1,2004
1,2091
1,2106
1,2118
1,2120
1,2136
1,2143
1,2154
1,2159
1,2173
1,2178
1,2185
1,2193
1,2195
1,2243
1,2257
1,2265
1,2384
1,2385
1,2389
1,2395
1,2403
1,2406
1,2422
1,2434
1,2469
1,2541
1,2567
1,2568
1,2572
1,2612
1,2620
1,2632
1,2642
1,2654
1,2696
1,2698
1,2713
1,2732
1,2736
1,2738
1,2762
1,2801
1,2815
1,2843
1,2851
1,2857
1,2868
1,2897
1,2898
1,2925
1,2935
1,2978
1,3051
1,3060
1,3065
1,3081
1,3093
1,3116
1,3172
1,3193
1,3196
1,3202
1,3256
1,3264
1,3283
1,3301
1,3318
1,3357
1,3386
1,3393
1,3479
1,3598
1,3607
1,3613
1,3639
1,3646
1,3675
1,3701
1,3706
1,3726
1,3746
1,3773
1,3886
1,3895
1,3901
1,3921
1,3925
1,3971
1,4033
1,4069
1,4081
1,4099
1,4110
1,4131
1,4151
1,4158
1,4179
1,4193
1,4206
1,4224
1,4235
1,4239
1,4250
1,4270
1,4279
1,4293
1,4298
1,4329
1,4363
1,4381
1,4387
1,4401
1,4476
1,4502
1,4534
1,4578
1,4584
1,4588
1,4702
1,4711
1,4712
1,4719
1,4749
1,4770
1,4821
1,4874
1,4931
1,4960
1,5048
1,5095
1,5156
1,5162
1,5180
1,5194
1,5203
1,5240
1,5251
1,5252
1,5300
1,5377
1,5380
1,5418
1,5427
1,5469
1,5475
1,5488
1,5498
1,5556
1,5617
1,5622
1,5716
1,5718
1,5722
1,5736
1,5800
1,5868
1,5891
1,5942
1,5971
1,5985
1,6093
1,6119
1,6173
1,6217
1,6236
1,6299
1,6497
1,6517
1,6544
1,6557
1,6562
1,6569
1,6618
1,6620
1,6679
1,6725
1,6736
1,6744
1,6973
1,6978
1,6984
1,6989
1,7012
1,7079
1,7108
1,7113
1,7148
1,7154
1,7155
1,7183
1,7245
1,7271
1,7297
1,7322
1,7386
1,7434
1,7464
1,7495
1,7503
1,7547
1,7576
1,7691
1,7702
1,7707
1,7759
1,7770
1,7802
1,7823
1,7836
1,7841
1,7892
1,7944
1,8089
1,8105
1,8211
1,8218
1,8294
1,8316
1,8324
1,8382
1,8404
1,8409
1,8412
1,8417
1,8480
1,8489
1,8569
1,8576
1,8695
1,8733
1,8759
1,8761
1,8765
1,8787
1,8810
1,8886
1,8994
1,9065
1,9078
1,9083
1,9118
1,9146
1,9152
1,9193
1,9194
1,9202
1,9205
1,9222
1,9250
1,9367
1,9378
1,9459
1,9470
1,9491
1,9588
1,9625
1,9631
1,9703
1,9744
1,9767
1,9808
1,9812
1,9820
1,9836
1,9897
1,9908
2,4
2,5
2,12
2,14
2,15
2,16
2,18
2,22
2,24
2,26
2,27
2,28
2,35
2,37
2,39
2,40
2,41
2,48
2,54
2,55
2,56
2,57
2,59
2,61
2,62
2,71
2,78
2,81
2,96
2,101
2,107
2,108
2,111
2,112
2,123
2,130
2,131
2,140
2,144
2,148
2,151
2,157
2,159
2,162
2,169
2,187
2,192
2,194
2,195
2,197
2,198
2,202
2,211
2,218
2,226
2,230
2,231
2,238
2,242
2,248
2,249
2,254
2,273
2,274
2,314
2,320
2,326
2,329
2,347
2,351
2,353
2,361
2,386
2,398
2,399
2,408
2,418
2,431
2,443
2,448
2,452
2,456
2,464
2,475
2,482
2,492
2,504
2,509
2,510
2,512
2,539
2,540
2,543
2,550
2,555
2,557
2,563
2,565
2,575
2,579
2,588
2,590
2,600
2,635
2,645
2,648
2,653
2,689
2,722
2,725
2,755
2,757
2,759
2,773
2,777
2,798
2,813
2,821
2,866
2,894
2,931
2,937
2,941
2,946
2,963
2,965
2,982
2,983
2,984
2,985
2,999
2,1020
2,1025
2,1067
2,1100
2,1102
2,1107
2,1130
2,1147
2,1148
2,1163
2,1169
2,1180
2,1184
2,1199
2,1200
2,1209
2,1227
2,1238
2,1246
2,1275
2,1327
2,1343
2,1385
2,1447
2,1494
2,1498
2,1511
2,1519
2,1543
2,1545
2,1551
2,1557
2,1563
2,1566
2,1573
2,1577
2,1579
2,1589
2,1592
2,1599
2,1644
2,1658
2,1662
2,1670
2,1676
2,1739
2,1742
2,1749
2,1750
2,1764
2,1789
2,1807
2,1808
2,1839
2,1863
2,1864
2,1884
2,1905
2,1907
2,1909
2,1939
2,1950
2,1981
2,2003
2,2016
2,2072
2,2079
2,2088
2,2209
2,2220
2,2227
2,2236
2,2274
2,2311
2,2386
2,2434
2,2446
2,2452
2,2455
2,2466
2,2494
2,2513
2,2521
2,2523
2,2530
2,2593
2,2636
2,2638
2,2659
2,2703
2,2718
2,2725
2,2734
2,2745
2,2775
2,2790
2,2863
2,2866
2,2908
2,2917
2,2938
2,2951
2,2961
2,2968
2,2970
2,2981
2,3004
2,3069
2,3129
2,3156
2,3214
2,3232
2,3332
2,3362
2,3363
2,3366
2,3410
2,3413
2,3454
2,3469
2,3480
2,3496
2,3513
2,3547
2,3548
2,3597
2,3677
2,3762
2,3774
2,3777
2,3822
2,3827
2,3832
2,3837
2,3838
2,3845
2,3871
2,3897
2,3913
2,3948
2,3952
2,3984
2,4016
2,4029
2,4078
2,4080
2,4181
2,4269
2,4278
2,4281
2,4357
2,4420
2,4479
2,4496
2,4499
2,4581
2,4597
2,4644
2,4689
2,4708
2,4787
2,4811
2,4873
2,4878
2,4935
2,4998
2,5029
2,5060
2,5071
2,5117
2,5120
2,5140
2,5142
2,5166
2,5183
2,5187
2,5193
2,5241
2,5303
2,5335
2,5349
2,5364
2,5436
2,5437
2,5466
2,5491
2,5525
2,5565
2,5601
2,5612
2,5615
2,5654
2,5679
2,5685
2,5721
2,5757
2,5759
2,6016
2,6192
2,6207
2,6439
2,6454
2,6540
2,6558
2,6577
2,6608
2,6618
2,6650
2,6657
2,6663
2,6673
2,6710
2,6714
2,6741
2,6787
2,6824
2,6902
2,6909
2,6910
2,6975
2,6982
2,7023
2,7036
2,7133
2,7145
2,7174
2,7276
2,7305
2,7312
2,7335
2,7364
2,7369
2,7435
2,7445
2,7500
2,7528
2,7532
2,7602
2,7604
2,7738
2,7743
2,7862
2,7887
2,8071
2,8107
2,8115
2,8296
2,8491
2,8520
2,8567
2,8589
2,8662
2,8667
2,8701
2,8760
2,8816
2,8834
2,8959
2,9037
2,9183
2,9233
2,9256
2,9373
2,9441
2,9503
2,9525
2,9531
2,9558
2,9563
2,9564
2,9595
2,9618
2,9680
2,9752
2,9849
2,9852
2,9876
2,9933
3,5
3,6
3,7
3,11
3,12
3,14
3,15
3,20
3,23
3,27
3,35
3,36
3,37
3,38
3,49
3,50
3,52
3,58
3,62
3,63
3,64
3,67
3,73
3,74
3,80
3,83
3,94
3,97
3,98
3,101
3,104
3,106
3,108
3,110
3,112
3,113
3,117
3,118
3,133
3,137
3,138
3,158
3,171
3,173
3,176
3,179
3,180
3,182
3,184
3,186
3,192
3,193
3,194
3,199
3,209
3,216
3,223
3,237
3,253
3,256
3,269
3,274
3,304
3,309
3,328
3,332
3,333
3,335
3,356
3,372
3,373
3,404
3,417
3,419
3,423
3,436
3,437
3,459
3,462
3,474
3,508
3,516
3,522
3,525
3,527
3,553
3,567
3,571
3,573
3,578
3,581
3,610
3,614
3,615
3,623
3,640
3,647
3,686
3,691
3,716
3,743
3,758
3,812
3,816
3,823
3,836
3,853
3,859
3,888
3,910
3,917
3,935
3,937
3,939
3,960
3,961
3,966
3,985
3,1005
3,1008
3,1009
3,1018
3,1024
3,1038
3,1054
3,1056
3,1064
3,1080
3,1093
3,1094
3,1137
3,1146
3,1191
3,1204
3,1247
3,1252
3,1261
3,1308
3,1330
3,1344
3,1368
3,1408
3,1424
3,1446
3,1448
3,1477
3,1544
3,1604
3,1612
3,1615
3,1618
3,1645
3,1656
3,1664
3,1743
3,1748
3,1770
3,1789
3,1816
3,1837
3,1937
3,1939
3,1946
3,1952
3,1959
3,1967
3,1981
3,1991
3,1994
3,2021
3,2043
3,2052
3,2065
3,2077
3,2098
3,2108
3,2187
3,2205
3,2209
3,2212
3,2214
3,2242
3,2294
3,2319
3,2321
3,2349
3,2374
3,2396
3,2457
3,2463
3,2476
3,2486
3,2505
3,2510
3,2520
3,2567
3,2609
3,2624
3,2716
3,2719
3,2723
3,2745
3,2759
3,2760
3,2769
3,2805
3,2833
3,2834
3,2861
3,2875
3,2926
3,2938
3,2945
3,2952
3,2966
3,3006
3,3028
3,3043
3,3092
3,3094
3,3095
3,3099
3,3132
3,3168
3,3204
3,3306
3,3358
3,3364
3,3434
3,3483
3,3504
3,3510
3,3517
3,3531
3,3564
3,3597
3,3599
3,3625
3,3664
3,3683
3,3700
3,3703
3,3765
3,3772
3,3782
3,3854
3,3891
3,3900
3,3906
3,3948
3,3965
3,3986
3,3991
3,4086
3,4094
3,4099
3,4176
3,4182
3,4196
3,4244
3,4259
3,4274
3,4285
3,4304
3,4367
3,4373
3,4394
3,4454
3,4477
3,4506
3,4547
3,4549
3,4563
3,4579
3,4585
3,4636
3,4639
3,4684
3,4737
3,4760
3,4815
3,4822
3,4872
3,4882
3,4903
3,4939
3,4972
3,4981
3,5027
3,5110
3,5163
3,5185
3,5211
3,5302
3,5308
3,5334
3,5391
3,5470
3,5479
3,5482
3,5496
3,5528
3,5536
3,5545
3,5587
3,5634
3,5641
3,5664
3,5676
3,5796
3,5861
3,5865
3,5943
3,5947
3,5961
3,5988
3,6068
3,6069
3,6070
3,6074
3,6157
3,6177
3,6246
3,6258
3,6300
3,6312
3,6361
3,6402
3,6482
3,6485
3,6573
3,6628
3,6805
3,6869
3,6949
3,7000
3,7003
3,7011
3,7067
3,7085
3,7167
3,7242
3,7246
3,7286
3,7469
3,7598
3,7606
3,7671
3,7807
3,7851
3,7868
3,7897
3,7903
3,7907
3,7917
3,7929
3,7941
3,8065
3,8091
3,8094
3,8101
3,8154
3,8197
3,8198
3,8260
3,8374
3,8461
3,8568
3,8579
3,8585
3,8614
3,8682
3,8690
3,8890
3,8956
3,8983
3,8991
3,9009
3,9042
3,9109
3,9126
3,9128
3,9169
3,9191
3,9238
3,9302
3,9311
3,9352
3,9408
3,9413
3,9435
3,9504
3,9577
3,9676
3,9677
3,9692
3,9746
3,9758
3,9853
3,9929
3,9940
3,9959
4,6
4,7
4,9
4,12
4,13
4,16
4,17
4,19
4,22
4,24
4,27
4,30
4,32
4,35
4,43
4,45
4,56
4,60
4,71
4,72
4,74
4,84
4,85
4,86
4,87
4,91
4,95
4,97
4,98
4,101
4,102
4,103
4,110
4,114
4,121
4,150
4,164
4,167
4,168
4,172
4,183
4,184
4,185
4,186
4,188
4,193
4,217
4,222
4,229
4,231
4,251
4,252
4,253
4,255
4,256
4,259
4,262
4,263
4,265
4,268
4,272
4,280
4,282
4,317
4,319
4,339
4,341
4,361
4,366
4,376
4,383
4,388
4,397
4,401
4,404
4,415
4,417
4,422
4,434
4,440
4,442
4,446
4,455
4,495
4,502
4,510
4,527
4,538
4,541
4,543
4,544
4,556
4,585
4,650
4,652
4,662
4,693
4,703
4,713
4,716
4,726
4,728
4,759
4,760
4,769
4,804
4,813
4,822
4,831
4,841
4,851
4,858
4,864
4,898
4,900
4,912
4,931
4,935
4,941
4,948
4,954
4,956
4,987
4,996
4,1012
4,1027
4,1063
4,1076
4,1084
4,1117
4,1121
4,1127
4,1132
4,1146
4,1153
4,1174
4,1196
4,1205
4,1218
4,1241
4,1299
4,1303
4,1329
4,1338
4,1363
4,1370
4,1377
4,1400
4,1421
4,1422
4,1427
4,1438
4,1456
4,1486
4,1487
4,1502
4,1503
4,1506
4,1511
4,1518
4,1525
4,1533
4,1558
4,1564
4,1690
4,1700
4,1737
4,1746
4,1775
4,1784
4,1803
4,1835
4,1840
4,1847
4,1884
4,1888
4,1902
4,1916
4,1963
4,1965
4,1985
4,2044
4,2055
4,2074
4,2106
4,2124
4,2125
4,2153
4,2156
4,2171
4,2175
4,2186
4,2230
4,2231
4,2233
4,2242
4,2278
4,2306
4,2339
4,2359
4,2382
4,2383
4,2402
4,2412
4,2488
4,2502
4,2540
4,2580
4,2583
4,2604
4,2606
4,2613
4,2616
4,2653
4,2669
4,2681
4,2688
4,2690
4,2714
4,2737
4,2755
4,2778
4,2794
4,2835
4,2878
4,2920
4,2932
4,2983
4,2991
4,3000
4,3003
4,3012
4,3065
4,3075
4,3083
4,3213
4,3355
4,3376
4,3396
4,3402
4,3403
4,3446
4,3456
4,3526
4,3541
4,3633
4,3653
4,3684
4,3702
4,3774
4,3786
4,3790
4,3887
4,3903
4,4100
4,4104
4,4109
4,4130
4,4161
4,4178
4,4198
4,4207
4,4229
4,4241
4,4330
4,4369
4,4403
4,4426
4,4446
4,4483
4,4496
4,4497
4,4529
4,4576
4,4698
4,4715
4,4809
4,4828
4,4878
4,4880
4,4942
4,4981
4,4986
4,5019
4,5053
4,5113
4,5121
4,5128
4,5164
4,5224
4,5254
4,5255
4,5278
4,5348
4,5389
4,5453
4,5460
4,5531
4,5629
4,5706
4,5744
4,5747
4,5749
4,5807
4,5846
4,5853
4,5865
4,5877
4,5880
4,5882
4,5921
4,5959
4,5967
4,6200
4,6267
4,6326
4,6342
4,6397
4,6419
4,6437
4,6520
4,6579
4,6650
4,6696
4,6731
4,6772
4,6828
4,6862
4,6867
4,6877
4,6913
4,6954
4,7045
4,7084
4,7207
4,7339
4,7382
4,7417
4,7419
4,7559
4,7561
4,7634
4,7683
4,7701
4,7843
4,7882
4,7912
4,7972
4,7977
4,8033
4,8097
4,8122
4,8179
4,8183
4,8191
4,8201
4,8204
4,8234
4,8365
4,8416
4,8717
4,8720
4,8729
4,8759
4,8773
4,8806
4,8831
4,8845
4,8934
4,8959
4,8987
4,8995
4,9067
4,9076
4,9091
4,9219
4,9350
4,9394
4,9412
4,9418
4,9465
4,9601
4,9630
4,9659
4,9693
4,9827
4,9894
4,9933
4,9952
4,9991
5,7
5,8
5,10
5,11
5,13
5,14
5,16
5,17
5,19
5,20
5,24
5,28
5,32
5,33
5,37
5,42
5,44
5,56
5,62
5,69
5,70
5,73
5,74
5,81
5,83
5,90
5,93
5,94
5,109
5,112
5,115
5,118
5,120
5,125
5,128
5,130
5,134
5,145
5,167
5,181
5,186
5,200
5,205
5,209
5,210
5,225
5,230
5,236
5,245
5,249
5,256
5,258
5,260
5,276
5,289
5,290
5,310
5,321
5,322
5,330
5,333
5,347
5,349
5,377
5,389
5,394
5,398
5,400
5,403
5,413
5,428
5,440
5,444
5,461
5,472
5,483
5,486
5,488
5,495
5,503
5,507
5,534
5,546
5,555
5,564
5,570
5,576
5,577
5,578
5,582
5,585
5,588
5,597
5,598
5,620
5,622
5,623
5,625
5,629
5,632
5,638
5,639
5,643
5,649
5,656
5,669
5,674
5,677
5,704
5,723
5,737
5,743
5,767
5,786
5,797
5,801
5,818
5,841
5,852
5,867
5,871
5,897
5,928
5,930
5,947
5,1024
5,1029
5,1061
5,1074
5,1165
5,1173
5,1214
5,1217
5,1232
5,1332
5,1335
5,1341
5,1342
5,1435
5,1451
5,1476
5,1480
5,1484
5,1488
5,1526
5,1546
5,1568
5,1573
5,1598
5,1606
5,1616
5,1625
5,1644
5,1657
5,1658
5,1704
5,1730
5,1777
5,1795
5,1821
5,1829
5,1867
5,1911
5,1915
5,2022
5,2127
5,2133
5,2136
5,2148
5,2155
5,2259
5,2278
5,2287
5,2288
5,2295
5,2296
5,2318
5,2326
5,2332
5,2339
5,2355
5,2359
5,2394
5,2467
5,2496
5,2525
5,2538
5,2560
5,2588
5,2592
5,2593
5,2600
5,2627
5,2637
5,2640
5,2641
5,2671
5,2712
5,2758
5,2767
5,2771
5,2808
5,2850
5,2854
5,2869
5,2896
5,2899
5,2905
5,2988
5,3008
5,3027
5,3068
5,3094
5,3098
5,3124
5,3130
5,3205
5,3229
5,3244
5,3249
5,3254
5,3266
5,3323
5,3457
5,3494
5,3518
5,3553
5,3621
5,3647
5,3657
5,3659
5,3676
5,3704
5,3727
5,3735
5,3788
5,3810
5,3811
5,3836
5,3846
5,3850
5,3863
5,3969
5,3985
5,3997
5,4040
5,4076
5,4086
5,4113
5,4135
5,4160
5,4167
5,4177
5,4225
5,4242
5,4266
5,4283
5,4319
5,4459
5,4527
5,4532
5,4663
5,4672
5,4730
5,4745
5,4765
5,4775
5,4789
5,4791
5,4806
5,4861
5,4889
5,4897
5,4901
5,4906
5,4933
5,5017
5,5024
5,5044
5,5111
5,5160
5,5192
5,5212
5,5235
5,5266
5,5353
5,5396
5,5408
5,5447
5,5507
5,5598
5,5672
5,5712
5,5783
5,5821
5,5889
5,5936
5,5947
5,5990
5,6002
5,6005
5,6084
5,6087
5,6111
5,6145
5,6154
5,6276
5,6314
5,6381
5,6394
5,6398
5,6436
5,6453
5,6471
5,6472
5,6499
5,6565
5,6567
5,6755
5,6808
5,6833
5,6844
5,6995
5,7043
5,7083
5,7129
5,7151
5,7192
5,7202
5,7263
5,7310
5,7340
5,7384
5,7523
5,7540
5,7653
5,7669
5,7766
5,7808
5,7852
5,7870
5,7898
5,7905
5,7911
5,8041
5,8086
5,8093
5,8106
5,8107
5,8129
5,8130
5,8141
5,8143
5,8209
5,8226
5,8370
5,8441
5,8510
5,8594
5,8597
5,8742
5,8756
5,8878
5,8880
5,8970
5,9119
5,9182
5,9184
5,9192
5,9236
5,9242
5,9251
5,9426
5,9436
5,9459
5,9547
5,9548
5,9581
5,9582
5,9617
5,9665
5,9715
5,9727
5,9826
5,9861
5,9893
5,9966
5,9979
6,9
6,11
6,12
6,14
6,15
6,17
6,18
6,21
6,23
6,25
6,27
6,29
6,36
6,38
6,41
6,43
6,48
6,50
6,52
6,53
6,63
6,64
6,65
6,69
6,80
6,83
6,86
6,87
6,89
6,93
6,103
6,107
6,109
6,113
6,126
6,127
6,141
6,144
6,146
6,152
6,153
6,159
6,168
6,174
6,176
6,178
6,190
6,207
6,218
6,222
6,228
6,229
6,230
6,243
6,262
6,265
6,266
6,272
6,289
6,301
6,308
6,314
6,320
6,334
6,341
6,343
6,346
6,358
6,371
6,382
6,386
6,403
6,416
6,417
6,430
6,431
6,448
6,460
6,479
6,523
6,529
6,531
6,559
6,582
6,583
6,603
6,604
6,616
6,619
6,636
6,659
6,711
6,722
6,734
6,746
6,755
6,768
6,784
6,794
6,814
6,835
6,849
6,855
6,911
6,917
6,919
6,933
6,943
6,955
6,965
6,978
6,983
6,985
6,1026
6,1033
6,1045
6,1048
6,1111
6,1115
6,1125
6,1139
6,1150
6,1156
6,1164
6,1169
6,1184
6,1188
6,1190
6,1198
6,1199
6,1201
6,1208
6,1248
6,1270
6,1282
6,1313
6,1359
6,1370
6,1371
6,1376
6,1379
6,1392
6,1451
6,1460
6,1473
6,1545
6,1555
6,1571
6,1582
6,1585
6,1614
6,1625
6,1655
6,1675
6,1698
6,1707
6,1726
6,1734
6,1735
6,1785
6,1801
6,1811
6,1935
6,1940
6,1942
6,1953
6,1963
6,1986
6,1987
6,2008
6,2020
6,2029
6,2049
6,2086
6,2116
6,2118
6,2126
6,2142
6,2188
6,2196
6,2197
6,2206
6,2224
6,2226
6,2229
6,2280
6,2311
6,2338
6,2429
6,2441
6,2445
6,2477
6,2484
6,2534
6,2537
6,2547
6,2555
6,2582
6,2607
6,2639
6,2648
6,2656
6,2699
6,2722
6,2736
6,2760
6,2778
6,2781
6,2797
6,2860
6,2867
6,2872
6,2875
6,2880
6,2923
6,2957
6,3011
6,3034
6,3057
6,3062
6,3063
6,3078
6,3218
6,3272
6,3274
6,3280
6,3300
6,3358
6,3370
6,3426
6,3427
6,3470
6,3489
6,3499
6,3583
6,3603
6,3647
6,3701
6,3702
6,3705
6,3710
6,3727
6,3730
6,3801
6,3834
6,3860
6,3879
6,3912
6,3996
6,4107
6,4127
6,4153
6,4227
6,4272
6,4444
6,4493
6,4550
6,4571
6,4602
6,4609
6,4610
6,4717
6,4729
6,4731
6,4773
6,4870
6,4876
6,4947
6,5007
6,5018
6,5047
6,5050
6,5057
6,5141
6,5182
6,5200
6,5214
6,5271
6,5283
6,5365
6,5442
6,5450
6,5554
6,5569
6,5582
6,5588
6,5640
6,5673
6,5701
6,5707
6,5726
6,5761
6,5766
6,5801
6,5822
6,5831
6,5917
6,6011
6,6014
6,6033
6,6072
6,6082
6,6177
6,6182
6,6193
6,6195
6,6251
6,6353
6,6418
6,6435
6,6526
6,6562
6,6644
6,6671
6,6710
6,6722
6,6740
6,6751
6,6779
6,6780
6,6955
6,6963
6,6974
6,6983
6,7014
6,7042
6,7072
6,7149
6,7334
6,7443
6,7549
6,7617
6,7662
6,7675
6,7894
6,8075
6,8134
6,8228
6,8250
6,8265
6,8270
6,8322
6,8343
6,8368
6,8379
6,8380
6,8420
6,8531
6,8604
6,8656
6,8676
6,8747
6,8770
6,8813
6,8886
6,9002
6,9075
6,9163
6,9212
6,9214
6,9218
6,9226
6,9338
6,9429
6,9430
6,9438
6,9460
6,9509
6,9528
6,9535
6,9575
6,9600
6,9628
6,9684
6,9685
6,9790
6,9833
6,9880
6,9889
6,9993
6,9994
7,8
7,10
7,11
7,13
7,16
7,18
7,19
7,22
7,24
7,30
7,31
7,32
7,37
7,40
7,42
7,51
7,53
7,60
7,66
7,67
7,70
7,72
7,90
7,92
7,96
7,109
7,110
7,112
7,115
7,122
7,130
7,133
7,134
7,143
7,146
7,150
7,167
7,170
7,171
7,178
7,181
7,183
7,189
7,202
7,205
7,209
7,219
7,236
7,242
7,246
7,249
7,256
7,258
7,262
7,264
7,278
7,306
7,310
7,312
7,316
7,321
7,326
7,331
7,339
7,377
7,382
7,389
7,400
