node_id,target,participation,in_mod_deg,beta_star,edge_contr,cada,kl,l1,l2,hd,kl2,l12,l22,hd2,lcc,bc,dc,ndc,cc,ec,eccen,core
11,false,0.5007414730598122,12.50136097433066,0.646382383565106,0.7030812324929971,1.4223107569721116,1.482942831208765,1.2993848739495792,0.6679411169353667,0.5550804275354096,0.37324998931696035,0.6074458682198762,0.26770948394894656,0.2805749670634652,0.01737324143140402,0.031856577395335546,357,30.77871148459384,0.4075734724656585,0.11321471478788142,4,12
12,true,0.0780520136346421,3.9726214670900775,0.08825934986551648,0.1797752808988764,5.5625,0.09505441375511865,0.28288089887640455,0.11674360331744503,0.14835338953728905,0.06349428846487949,0.25996784203102963,0.07045526541963534,0.12875818881361967,0.00998575724006963,0.04690394453981195,356,39.831460674157306,0.43770793206093506,0.13604250246775593,4,12
13,true,0.08194222673827845,3.6153898244511677,0.08599953942207669,0.17771084337349397,5.627118644067797,0.14216088203855315,0.3488144578313253,0.12050241507738849,0.21247290109664296,0.0787779893562635,0.31665636156475513,0.08127629220399257,0.14206173516037404,0.009918829396134386,0.04007731776100132,332,39.653614457831324,0.4307314551563712,0.12827777286162964,4,12
14,false,0.5132897885274528,9.50277822907706,0.677935118079126,0.7112462006079028,1.4059829059829059,1.9835222149804468,1.3632924012158054,0.7040188489323795,0.6088783822072845,0.6296518049351966,0.7630077773813772,0.3169678472712436,0.3488334341616875,0.022221810364000297,0.01952345051619308,329,25.559270516717326,0.38846153846153847,0.1096092573748862,4,12
15,false,0.5294591985060846,14.714610033877921,0.585665906900774,0.7231270358306189,1.382882882882883,0.9282982972445716,1.1641980456026055,0.5947150219503846,0.4881222919415287,0.2501812377167203,0.5873486309363499,0.2514217318599675,0.2479564422584813,0.015264737816950884,0.030068518486963156,307,36.28338762214984,0.41110928377600525,0.1027310503416366,4,12
16,false,0.5346049336672171,12.064562774933302,0.65727002949727,0.7262773722627737,1.3768844221105527,1.4439301132636007,1.3115547445255475,0.6758290570825911,0.573312560601471,0.4617523860614573,0.6668666666666666,0.3298935195287137,0.3115792631653758,0.019625143712734952,0.019330697720421466,274,28.94890510948905,0.38745301662339676,0.07389070030629201,4,12
17,true,0.09845838768954537,3.7582824815067317,0.13622398053783286,0.22846441947565543,4.377049180327869,0.22142016793864785,0.4525640449438203,0.17291197640613692,0.2523043654082653,0.12119434791090662,0.37530985828235114,0.1020531074416365,0.17255844650702623,0.016135845231055167,0.028592308573709365,267,48.36329588014981,0.42568862020520243,0.12401064036200243,3,12
18,false,0.5294674556213017,11.367674880109217,0.653955612775886,0.7230769230769231,1.3829787234042554,1.4375417061489666,1.3107230769230769,0.6742655014091501,0.5679214603451851,0.5021078170153405,0.7466091416423066,0.3453643277997446,0.3261323894461728,0.019542619542619544,0.0179409051704809,260,28.946153846153845,0.38382403746497257,0.07036226106363191,4,12
19,false,0.506317874462127,10.275077057732684,0.6471042356229685,0.7066115702479339,1.4152046783625731,1.4333528027855633,1.299209917355372,0.663582710719816,0.5579597280811316,0.4306814728860399,0.7321142147734325,0.29011161641289407,0.3071366819908112,0.021467027879702342,0.01659179662487145,242,33.28512396694215,0.38917214805589073,0.07663604025128683,4,12
20,false,0.5222076119512017,6.701162336839203,0.6838642842859641,0.717948717948718,1.3928571428571428,2.010831637514904,1.3766974358974358,0.7103924662141105,0.6153125415210681,0.5598525141652525,0.6945263157894737,0.2926529359433349,0.32750851785920737,0.03382120978687502,0.012243225522526362,234,33.61538461538461,0.38767834987593053,0.09301771677590508,4,12
21,false,0.5899627438088975,12.188949247784995,0.6724481882571135,0.7649572649572649,1.3072625698324023,1.5838437821116518,1.400302564102564,0.716985455547752,0.5955296959793417,0.6466137768984507,0.861805975966223,0.4041353459104759,0.3681286867139869,0.02472396463812773,0.014654144730784231,234,26.316239316239315,0.3742841100505334,0.05215212606106919,4,12
22,false,0.5229849515563801,9.973899090461043,0.6492573327043623,0.7186147186147186,1.391566265060241,1.4437567700218796,1.3115515151515154,0.6702779209377554,0.5777249501852059,0.4866271602075201,0.7673967615565422,0.32296508132770446,0.32833166793034074,0.021268586485977792,0.017412766781405364,231,33.15151515151515,0.3872579395817196,0.06759517527118573,4,12
23,true,0.06542590721000742,2.115016925367748,0.0733890852374076,0.16593886462882096,6.026315789473684,0.13612640397679476,0.4057641921397381,0.12139760850093147,0.18368676434347442,0.07281051539052119,0.31534657637321306,0.0823534931982808,0.1358431367512574,0.012066191680073547,0.02788363915790368,229,46.427947598253276,0.42030264817150065,0.09202339207675313,4,12
24,false,0.5267005232379197,8.008646617176069,0.6615492672515858,0.7192982456140351,1.3902439024390243,1.5813059918042627,1.3231964912280696,0.6813309315785088,0.5964462501473721,0.3646131515189287,0.587552603231598,0.2578661706832808,0.2803598141612541,0.02562021794574542,0.014747113030774925,228,39.08771929824562,0.3956552706552707,0.09035236306880882,4,12
25,true,0.0884887657740843,2.9723728677011305,0.12674032568436933,0.21929824561403508,4.56,0.19696939453569567,0.4563228070175439,0.16628577225603544,0.22828364661339207,0.12255454260669324,0.42880484696167315,0.13033278227720463,0.17435252358723186,0.0135636447948064,0.02629096270828651,228,48.8640350877193,0.4185082872928177,0.10056392673988292,4,12
26,false,0.5070406278855033,11.606092828545565,0.6272259730585316,0.706140350877193,1.4161490683229814,1.2724341429763473,1.2494807017543859,0.6445971235936073,0.542132384706872,0.4338946065768253,0.6947842519685039,0.32591151885553454,0.30757966953525145,0.02334028904861272,0.01752370109075497,228,34.53508771929825,0.388175006793742,0.06838917001398208,4,12
27,false,0.5400971101887385,10.782929793855292,0.5919679830469329,0.7300884955752213,1.3696969696969696,0.98440029728007,1.1743769911504427,0.6040689177944645,0.5136048374302159,0.2958065056997813,0.6226185701021356,0.2886547626934858,0.2668903776305634,0.019075712881022614,0.018230578972801174,226,38.123893805309734,0.39650249821556033,0.07403276127399278,4,12
28,false,0.5167410714285714,10.075780822055666,0.6831481554703255,0.7142857142857143,1.4,1.9783517005434512,1.368228571428571,0.7051835839998385,0.6190822471184125,0.5250953198693769,0.7356823084200568,0.26891316514239555,0.3304935454083329,0.027346252402306214,0.017499163946592913,224,33.03125,0.38612140871177014,0.06433274951380785,4,12
29,false,0.5140816492167843,8.849037039793815,0.6925570252038398,0.7117117117117117,1.4050632911392404,2.300656350152686,1.3842234234234232,0.7162062913290465,0.6408230445196432,0.5918556083798515,0.6685507231580738,0.27111275478996927,0.3296848590295001,0.027883086706616118,0.014491585517492137,222,26.472972972972972,0.3745645251919835,0.05184561065312778,4,12
30,false,0.5188296404512621,9.530424975572988,0.6467855654615884,0.7162162162162162,1.3962264150943395,1.4109963086008113,1.291432432432432,0.6692212643299988,0.564817177945134,0.636037284347151,0.8647191503375594,0.3966968916535762,0.36727521701078975,0.022053727936080878,0.011723486898090241,222,27.355855855855857,0.37298567591763654,0.05632614349631459,4,12
31,true,0.08350534809532743,2.1864632538955298,0.08545100700688466,0.1780821917808219,5.615384615384615,0.17103506245396746,0.3988283105022831,0.12273380544673515,0.22846755481037462,0.11571831652785425,0.36803073415412657,0.10343317545806589,0.17058465869249023,0.01449457500733107,0.02290352990186601,219,50.06849315068493,0.4152408637873754,0.10080381658312797,4,12
32,false,0.5339963720522924,10.050425372097191,0.6954840977373096,0.726027397260274,1.3773584905660377,2.054190344916627,1.3910547945205478,0.7183551092678305,0.6344854346654735,0.6738748049556552,0.7562507425299698,0.33918243624734684,0.35360205181778187,0.028695907167693015,0.012400474141738008,219,25.52054794520548,0.3703607674642566,0.053114832958588216,4,12
33,false,0.5515192743764172,6.508640069174679,0.6446499994960619,0.7380952380952381,1.3548387096774193,1.3367621733951582,1.3090857142857135,0.6681872293182775,0.571597792102396,0.6419852528150134,0.909966851704996,0.4123515496959204,0.3783626800825128,0.028024606971975393,0.010033210542948135,210,36.02857142857143,0.3793679098531699,0.09977233933664696,4,12
34,false,0.5152583503124927,8.886696149479716,0.653142687899787,0.7129186602870813,1.4026845637583893,1.4712576638695836,1.3055760765550235,0.6691041526956756,0.5802296570253501,0.4733793622765493,0.6904743563030215,0.3086186216335271,0.3220600364890261,0.022589252852410747,0.012337603529329956,209,32.14832535885167,0.3801178483178103,0.06152182765030812,4,12
35,false,0.5186466743560169,10.46420636872589,0.6365765237730853,0.7156862745098039,1.3972602739726028,1.3138099467800959,1.2715803921568627,0.6550848122333184,0.5557019160708782,0.45404203097927043,0.7595900536874826,0.31631292940044425,0.32154033369402013,0.02211919250458804,0.015229573139136948,204,34.69607843137255,0.385897881208753,0.05633688253737341,4,12
36,false,0.5027448289383393,12.465698627529614,0.6744946942228454,0.7029702970297029,1.4225352112676057,1.9025686136060562,1.3385405940594053,0.6916811418620911,0.6228469845580346,0.49482389673220584,0.6805657132174239,0.27791026714007977,0.31496593803657835,0.020590118713363872,0.014626066649615112,202,26.480198019801982,0.3714890771288453,0.04649280971556189,4,12
37,false,0.5420873631629288,5.928630475382984,0.6383832756753834,0.7319587628865979,1.3661971830985915,1.322215604559282,1.2916453608247422,0.6645645065523095,0.5680603385090165,0.5424385688825271,0.8113982305559223,0.3764528407775759,0.34848035064370314,0.030714171251535707,0.009991152635413397,194,39.0360824742268,0.3829567215626197,0.09811907758111456,4,12
38,false,0.5337396121883657,5.750165984985538,0.6327077401094603,0.7263157894736842,1.3768115942028984,1.3147157512809258,1.2836421052631575,0.6613682369300362,0.5680577802270695,0.639534950832909,0.8851972764949673,0.4374361588625922,0.36887827273119156,0.031356168198273464,0.007450255965075143,190,35.55789473684211,0.3743962257086157,0.09390573153250596,4,12
39,false,0.5353666817564506,8.136649185924814,0.65901597520011,0.7287234042553191,1.3722627737226278,1.4408370605301226,1.3178382978723402,0.6820831078481345,0.5620205403156436,0.5175321648460668,0.7597902853673345,0.3489486413304142,0.33374910673367686,0.02662418932756855,0.011863946086180759,188,35.04255319148936,0.3792096480582524,0.05710680623934173,4,12
40,false,0.573129841600185,9.05850863595063,0.6142420379846268,0.7526881720430108,1.3285714285714285,1.0575801388208363,1.2220817204301067,0.6253822255643325,0.5424513012381913,0.42375826879757483,0.811343722434578,0.34595483107917224,0.32006415575338826,0.02057541412380122,0.011995514030236,186,36.56989247311828,0.38036366402921484,0.057551312352717106,4,12
41,false,0.5015094795314577,7.940791447196901,0.6718172418747141,0.7032967032967034,1.421875,1.9801524565526474,1.364538461538461,0.6977606655183741,0.632705008973461,0.6225110150807924,0.8142796417719496,0.29953660416282957,0.3602324028492244,0.03357416064598385,0.011161918674807411,182,34.357142857142854,0.3764825482887157,0.05385135631630585,4,12
42,false,0.526611570247934,8.408810741050473,0.6417848894835593,0.7212121212121212,1.3865546218487395,1.3403947037988855,1.281145454545454,0.6611817257686105,0.56905905061274,0.5165494241993357,0.7285372752696762,0.3632830586402551,0.33469716275087685,0.02165558019216556,0.008473070094907007,165,30.33939393939394,0.3685452065902473,0.0437932692743947,4,12
43,false,0.5121932632220698,6.294063275786201,0.6902334244068613,0.7098765432098766,1.4086956521739131,2.3358061547376114,1.3980814814814808,0.7150186391508834,0.6586412600470807,0.7600640777662743,0.7758077118448397,0.32414151516390916,0.3692760572088184,0.03742044321754467,0.006409411156129373,162,26.734567901234566,0.3615621045018984,0.03870507673937195,4,12
44,false,0.5860156249999995,8.116508521701428,0.6693885234691718,0.7625,1.3114754098360655,1.5892896815115196,1.3868000000000005,0.7153647006946875,0.6010610247750291,0.677756067616257,0.8285114604882087,0.4204199932540989,0.3743408195253499,0.032861635220125786,0.007513283835647707,160,30.2125,0.36316420295645224,0.04030909014539235,4,12
45,false,0.6093030900723212,8.045062193173646,0.6824969869571879,0.7756410256410257,1.2892561983471074,1.6593448959496744,1.4185435897435894,0.7260185494702495,0.6231634919052618,0.5922582214172899,0.8250922850844967,0.38794191364739555,0.3478043573555393,0.03614557485525227,0.008138451114571177,156,34.8974358974359,0.3702921897566937,0.04683433274306098,4,12
46,false,0.5098667566200036,6.704890547386253,0.6767197732828379,0.7077922077922078,1.4128440366972477,1.980943822155482,1.3557714285714282,0.696012584038165,0.6339341232447832,0.5408861427896713,0.6475926553672315,0.28134644126210756,0.3252569071227131,0.040658687717511244,0.008654350609103321,154,36.77922077922078,0.37492969365180545,0.046445844041209244,4,12
47,false,0.5287925968159292,5.16842489713581,0.6634785048278783,0.7218543046357616,1.385321100917431,1.5801080104957606,1.3291536423841057,0.6850084419608644,0.5942288647606083,0.5867329938106132,0.8197832593098738,0.3467854446093728,0.3536652901462015,0.033730684326710815,0.006764148611441135,151,38.7682119205298,0.3743822075782537,0.05684975253712146,4,12
48,false,0.5253366965452005,4.111790072801182,0.6833444259549206,0.7181208053691275,1.3925233644859814,2.0784098110070457,1.3947838926174492,0.7110957255585332,0.6479419789185402,0.9516822242655596,0.8717839101964452,0.43390038676589887,0.40879435122506885,0.04561944494830401,0.003926868258707422,149,28.697986577181208,0.356712211480147,0.052777710181791136,4,12
49,false,0.5415702160493827,6.109338946436561,0.6591010539283524,0.7291666666666666,1.3714285714285714,1.5131182395785163,1.3209111111111107,0.6785478747086346,0.6118205563474297,0.5149563538690319,0.7430132680804785,0.3480957844406377,0.3308420351546845,0.031662781662781664,0.007386126435187611,144,38.3125,0.37180678987097016,0.045821904133149904,4,12
50,false,0.5588753080830945,4.961863317496519,0.6862236458734225,0.7446808510638298,1.3428571428571427,1.6425996335545217,1.3779304964539005,0.7111143234325237,0.5925581984300944,0.8555746570705727,0.915745819397993,0.4703520914012228,0.41417232395199133,0.026545086119554206,0.005193651088898618,141,27.56737588652482,0.35463734704734884,0.03773579918251209,4,12
51,false,0.4912730747950305,5.939238908266808,0.6632222375025706,0.6950354609929078,1.4387755102040816,1.9676658520411459,1.3610085106382976,0.6869052296433201,0.6422491620676709,0.8389313458575425,0.8955881650661821,0.39175002058463976,0.3963103326853152,0.03576494427558257,0.005490036456953054,141,27.326241134751772,0.3551664121052818,0.03493736419816401,4,12
52,false,0.5188775510204084,6.1026942789382845,0.6830993122408111,0.7142857142857143,1.4,2.0509934057463375,1.382142857142857,0.7065584413340542,0.6527064882340913,0.6078248469531877,0.770750248756219,0.30476608595988514,0.34390767442915493,0.041212744090441934,0.007005467947109726,140,35.892857142857146,0.3688987271721085,0.043879015997956274,4,12
53,false,0.5305024242101338,4.652020948037581,0.6641379698828607,0.7226277372262774,1.3838383838383839,1.6043862899678665,1.3384525547445252,0.6843783981112894,0.6096392180529893,0.565727753600524,0.7471655502392345,0.356467500169048,0.3390652106675449,0.03628166595105196,0.004954877807100354,137,38.13868613138686,0.368450143709927,0.05336941804895968,4,12
54,false,0.5498961052799827,5.857501440564151,0.6768641862307965,0.7372262773722628,1.3564356435643565,1.6078693160038835,1.3578467153284672,0.6962220458336553,0.618674541196968,0.6002934166052996,0.8025783325902806,0.36585120468995563,0.3576867545403431,0.029197080291970802,0.005720234091307977,137,32.74452554744526,0.3637719649288755,0.03821579402784748,4,12
55,false,0.5164359861591695,6.092504244354612,0.5743821331466437,0.7132352941176471,1.402061855670103,0.9981801867889283,1.162011764705882,0.588493366682886,0.5388173669459769,0.46992388917068567,0.8155622263914947,0.40126255957964974,0.32913085985426854,0.021895424836601306,0.007017445183068976,136,35.27205882352941,0.3668146300304487,0.04099323975165836,4,12
56,false,0.5453070934256056,6.299434783303171,0.5964409566760555,0.7352941176470589,1.36,0.9614700344735355,1.1847882352941173,0.6086496310896816,0.49661631144933294,0.4238603010854508,0.7834229893499818,0.35560609819144096,0.3162128097285668,0.025816993464052286,0.007752516533239097,136,40.044117647058826,0.3723328989015081,0.04591637338736427,4,12
57,false,0.5360077854671279,6.230457936986985,0.5890880154995848,0.7279411764705882,1.3737373737373737,1.002237429022004,1.1901999999999995,0.6022512233739034,0.5305353861092984,0.6354526956538429,0.9591653173413293,0.48599569322169556,0.3814896603083221,0.019934640522875816,0.005723797203430902,136,29.426470588235293,0.35795088422710675,0.03335492365609057,4,12
58,false,0.5264853863983265,6.657918169326972,0.6421167823255571,0.7218045112781954,1.3854166666666667,1.3452906095865864,1.2993218045112778,0.6619846250797184,0.5650219241694914,0.5124478562808699,0.7893561273992827,0.3515943625313435,0.3344991993400313,0.02711323763955343,0.007555463600638613,133,35.64661654135338,0.36740767958846227,0.03962585736704798,4,12
59,false,0.519249250946916,9.351873327645594,0.701334117926163,0.7142857142857143,1.4,2.4851781331495837,1.400446616541353,0.7185225998085503,0.6616154925747184,0.760671197434792,0.7157095851216024,0.307558946467401,0.3610708138735056,0.03110047846889952,0.0064302841379673785,133,21.022556390977442,0.34918805657412255,0.022756780472194565,4,11
60,false,0.5663452708907254,6.886295461290907,0.6703041305091093,0.75,1.3333333333333333,1.43465281351788,1.3449575757575751,0.6928728988212978,0.5811559251283736,0.7119195167648927,0.9243347306848645,0.45362910659765293,0.38829610717708035,0.030303030303030304,0.0054973837629696,132,31.083333333333332,0.35856702287886394,0.03287100177765285,4,12
61,false,0.5056244260789716,4.761513892261651,0.6722926419894883,0.7045454545454546,1.4193548387096775,1.9290971679643647,1.3583454545454543,0.6937909977098391,0.6282008756593414,0.922352055017429,0.9258728950403691,0.421303388057856,0.4205727814216793,0.03770529724728198,0.0036177551597005517,132,26.272727272727273,0.3513228628649731,0.03184282918992877,4,12
62,false,0.5345458984375,5.8165968590898665,0.5876442147229775,0.7265625,1.3763440860215055,0.9654188008386837,1.1673249999999995,0.599580105938731,0.5079423248962345,0.4341349179300819,0.7903610547667343,0.38462878748182294,0.3149480319556357,0.02436023622047244,0.006640517046353776,128,38.515625,0.368762677484787,0.040473202857997236,4,12
63,false,0.5361328125,5.8165968590898665,0.5876442147229775,0.7265625,1.3763440860215055,1.0274094094588866,1.1827749999999992,0.5999013710602769,0.5491673621729259,0.5449668704265644,0.8653193317422437,0.43590440072078385,0.3554931746446465,0.024114173228346455,0.005524441610276606,128,32.734375,0.36182377419938483,0.03637535270731053,4,12
64,false,0.502976,4.689777423967467,0.6840556812816463,0.704,1.4204545454545454,2.274966820055352,1.3789999999999993,0.7056220518096071,0.6477904287557322,1.1024924965184368,1.0027061118335499,0.41507429229395676,0.44440268727474896,0.047612903225806455,0.003642031407530245,125,24.608,0.34599813142323266,0.024524074099651055,4,11
65,false,0.6142507766541079,6.258903979979099,0.6870751284318822,0.7804878048780488,1.28125,1.715542143753001,1.4442162601626012,0.7344051349102643,0.6550165571507266,0.6519190859102767,0.9011979882648784,0.3970141621599093,0.3715820030788897,0.04824736771957883,0.005639680522215438,123,38.796747967479675,0.36532700036536353,0.03731814322830695,4,12
66,false,0.5042688340960316,4.847769870925629,0.6419869990894707,0.7024793388429752,1.423529411764706,1.4988155226587545,1.3024479338842971,0.6631065743695087,0.5988942546953099,0.5980271407873605,0.8567534926897192,0.37408268977145015,0.35428289347031694,0.03209366391184573,0.004901665541648277,121,35.611570247933884,0.36166672695048285,0.03798188207963764,4,12
67,false,0.5315277777777778,5.972786293435167,0.6452064440500805,0.725,1.3793103448275863,1.4190724601791833,1.3101333333333331,0.6690254537592555,0.6023694183869365,0.4953373953541864,0.7769125026003746,0.3490435013922151,0.32911308383379195,0.034873949579831934,0.006020098636739055,120,40.05833333333333,0.36713787405911513,0.03939761339006332,4,12
68,false,0.4948096885813149,6.997654905963003,0.6683277241148328,0.6974789915966386,1.4337349397590362,1.8855060534401937,1.3381714285714281,0.685607620230004,0.6226422361932566,0.566148176782562,0.790495086321381,0.29259257402923905,0.342271903160604,0.027773821392963964,0.006202328314027062,119,31.638655462184875,0.3603892593260047,0.03126857366863031,4,12
69,false,0.49579831932773105,8.380514216054237,0.689037253428911,0.6974789915966386,1.4337349397590362,2.730723683724367,1.404652100840336,0.7133111706811321,0.6986382489574071,0.6199361918480483,0.7751560975609756,0.2375079010927828,0.3449083843581435,0.035465033471015525,0.007878250585900644,119,27.563025210084035,0.3570943894860898,0.02401983841893321,4,11
70,false,0.5155127836828496,5.005181056766098,0.6798639509095189,0.711864406779661,1.4047619047619047,2.026087071199925,1.3740271186440673,0.7016752805080638,0.6504041769393034,0.8973959659882651,0.849474502819828,0.41426118066818823,0.4038315173730208,0.04534260466463856,0.004099280771534432,118,28.550847457627118,0.35204027743548216,0.02732823762025578,4,12
71,false,0.5468192627824018,3.385511487219394,0.6385481714947544,0.7327586206896551,1.3647058823529412,1.3910410233759316,1.28751724137931,0.6648432467750589,0.614156061580456,0.774487790461495,0.9664348058352167,0.4986152218341413,0.40256391532095986,0.046176911544227886,0.0031528722564429135,116,41.956896551724135,0.3603373094525929,0.06364611463792084,4,12
72,false,0.590775047258979,5.471712627508934,0.6261932790300443,0.7652173913043478,1.3068181818181819,1.1058567951001583,1.2630086956521733,0.6386090022022566,0.5590198135605643,0.5878595930866368,0.9166047244094486,0.4663982144624686,0.3652904268925009,0.02684973302822273,0.004564575237436211,115,35.33913043478261,0.358772874058127,0.03451926496712169,4,12
73,false,0.5218106351319605,4.273851462384831,0.6967721541146531,0.7168141592920354,1.3950617283950617,2.4223786046364952,1.4152247787610617,0.7240021782218706,0.6938324776184281,0.8733071533160438,0.8263974842767292,0.3630099475873855,0.38992734402008494,0.05641592920353982,0.003308777594118907,113,29.548672566371682,0.3516317344211563,0.02844285946415993,4,11
74,false,0.5130265400535671,6.525548449321187,0.7030990222406839,0.7117117117117117,1.4050632911392404,2.8417408509513873,1.4228954954954955,0.7259184553635146,0.6827498843264472,0.6904674628464513,0.7326827697262479,0.25543096221606226,0.34611833626443267,0.04946764946764947,0.006020666741121019,111,27.972972972972972,0.35476317189994677,0.02433881309558499,4,10
75,true,0.08481454427400377,0.9004293403954556,0.0956788262839939,0.1891891891891892,5.285714285714286,0.2255402352859254,0.43158918918918915,0.13769539742562903,0.284842654203693,0.11184027082851157,0.37116534740545293,0.09533863560447144,0.16933145830938975,0.011793611793611793,0.00648225834219201,111,40.972972972972975,0.37382234185733515,0.042470676104195075,4,12
76,false,0.5393388429752066,6.444437800374614,0.7164213897822924,0.7272727272727273,1.375,2.8154677345676813,1.462945454545454,0.7399844809630239,0.7158663710873182,0.7185902136689186,0.7028881987577642,0.2802874460732854,0.3476994095288844,0.046371976647206006,0.004320957345017792,110,26.345454545454544,0.3510761560338471,0.02450917289598977,4,12
77,false,0.49532867603737063,8.545922207270959,0.6873569524453654,0.6972477064220184,1.4342105263157894,2.593176007278761,1.3791412844036692,0.7073822994005862,0.6854648342335452,0.48485756790650963,0.6622404337722697,0.22931022785284028,0.3081710184962807,0.03924566768603466,0.007668801930178104,109,35.53211009174312,0.3628347485303723,0.03078280437016819,4,12
78,false,0.5517512446501878,5.3637801815313395,0.6584183740621453,0.7383177570093458,1.3544303797468353,1.4599330712591307,1.3301102803738314,0.681335564034648,0.6104826502354963,0.5783593554204024,0.8484428322114187,0.37959628613889296,0.3591943200247245,0.03473814142126609,0.004645858415618325,107,37.48598130841121,0.36063622592512445,0.03275311331023067,4,12
79,false,0.6032395870416519,5.2586553805901515,0.6800338400639202,0.7735849056603774,1.2926829268292683,1.6910258218013,1.4149056603773582,0.7292138950798324,0.645113191934047,0.7772223804335118,0.9552615384615382,0.4662063924010286,0.3971016184578127,0.0564240790655885,0.004208587539532423,106,36.79245283018868,0.3555832147937411,0.03002103443604837,4,12
80,false,0.5763616945532218,5.115762723534588,0.6611659155356183,0.7547169811320755,1.325,1.6779273260774847,1.4401773584905653,0.7133693061844277,0.6508161891258456,0.6997406008529148,0.9214865564984366,0.42278313174764903,0.3835663142662459,0.061096136567834684,0.003906082033695162,106,42.24528301886792,0.3609356387394867,0.035547609100716936,4,12
81,false,0.5606349206349212,4.972870066479024,0.6492979367224333,0.7428571428571429,1.3461538461538463,1.5850620144074092,1.3552095238095234,0.6940614153329432,0.6259829079172351,0.9411440245821813,1.082683589428396,0.5111137850834431,0.4427602407943039,0.048534798534798536,0.0036729929102817687,105,30.99047619047619,0.346994725152693,0.025352540980327905,4,12
82,true,0.08875739644970417,0.5300796408602758,0.10761494126914749,0.20192307692307693,4.9523809523809526,0.2258371852620435,0.47478461538461536,0.13792020933138058,0.28169999853276495,0.20876231914251922,0.5385845347313236,0.18182346180052955,0.22774354910234218,0.016430171769977596,0.0068412997504628936,104,58.69230769230769,0.38431086171112305,0.05344241405746418,4,12
